SunDegreeOverHorizon,35.027369777115204,2018-09-27
SunDegreeOverHorizon,34.63099637696187,2018-09-28
SunDegreeOverHorizon,34.23564295061111,2018-09-29
SunDegreeOverHorizon,33.84142919224635,2018-09-30
SunDegreeOverHorizon,33.44847445101388,2018-10-01
SunDegreeOverHorizon,33.05689769488953,2018-10-02
SunDegreeOverHorizon,32.66681747466089,2018-10-03
SunDegreeOverHorizon,32.27835188803581,2018-10-04
SunDegreeOverHorizon,31.891618543887965,2018-10-05
SunDegreeOverHorizon,31.50673452665054,2018-10-06
SunDegreeOverHorizon,31.123816360868656,2018-10-07
SunDegreeOverHorizon,30.74297997592123,2018-10-08
SunDegreeOverHorizon,30.364340670923127,2018-10-09
SunDegreeOverHorizon,29.98801307981806,2018-10-10
SunDegreeOverHorizon,29.614111136672932,2018-10-11
SunDegreeOverHorizon,29.242748041183972,2018-10-12
SunDegreeOverHorizon,28.874036224405273,2018-10-13
SunDegreeOverHorizon,28.50808731471009,2018-10-14
SunDegreeOverHorizon,28.14501210399498,2018-10-15
SunDegreeOverHorizon,27.784920514137358,2018-10-16
SunDegreeOverHorizon,27.42792156371641,2018-10-17
SunDegreeOverHorizon,27.074123335007403,2018-10-18
SunDegreeOverHorizon,26.72363294125954,2018-10-19
SunDegreeOverHorizon,26.376556494267213,2018-10-20
SunDegreeOverHorizon,26.03299907224433,2018-10-21
SunDegreeOverHorizon,25.693064688011702,2018-10-22
SunDegreeOverHorizon,25.356856257506912,2018-10-23
SunDegreeOverHorizon,25.024475568626208,2018-10-24
SunDegreeOverHorizon,24.696023250408047,2018-10-25
SunDegreeOverHorizon,24.371598742567407,2018-10-26
SunDegreeOverHorizon,24.051300265390136,2018-10-27
SunDegreeOverHorizon,23.73522478999657,2018-10-28
SunDegreeOverHorizon,23.42346800898327,2018-10-29
SunDegreeOverHorizon,23.11612430745189,2018-10-30
SunDegreeOverHorizon,22.81328673443385,2018-10-31
SunDegreeOverHorizon,22.515046974719496,2018-11-01
SunDegreeOverHorizon,22.221495321100377,2018-11-02
SunDegreeOverHorizon,21.932720647032824,2018-11-03
SunDegreeOverHorizon,21.648810379731326,2018-11-04
SunDegreeOverHorizon,21.369850473699763,2018-11-05
SunDegreeOverHorizon,21.095925384708423,2018-11-06
SunDegreeOverHorizon,20.827118044224857,2018-11-07
SunDegreeOverHorizon,20.563509834306174,2018-11-08
SunDegreeOverHorizon,20.305180562960416,2018-11-09
SunDegreeOverHorizon,20.05220843998453,2018-11-10
SunDegreeOverHorizon,19.8046700532861,2018-11-11
SunDegreeOverHorizon,19.562640345696256,2018-11-12
SunDegreeOverHorizon,19.326192592280528,2018-11-13
SunDegreeOverHorizon,19.09539837815459,2018-11-14
SunDegreeOverHorizon,18.870327576811796,2018-11-15
SunDegreeOverHorizon,18.651048328968752,2018-11-16
SunDegreeOverHorizon,18.43762702193553,2018-11-17
SunDegreeOverHorizon,18.230128269516836,2018-11-18
SunDegreeOverHorizon,18.028614892449962,2018-11-19
SunDegreeOverHorizon,17.833147899385665,2018-11-20
SunDegreeOverHorizon,17.643786468417698,2018-11-21
SunDegreeOverHorizon,17.460587929166426,2018-11-22
SunDegreeOverHorizon,17.28360774542224,2018-11-23
SunDegreeOverHorizon,17.112899498353702,2018-11-24
SunDegreeOverHorizon,16.94851487028571,2018-11-25
SunDegreeOverHorizon,16.790503629052605,2018-11-26
SunDegreeOverHorizon,16.638913612930814,2018-11-27
SunDegreeOverHorizon,16.493790716155672,2018-11-28
SunDegreeOverHorizon,16.355178875026887,2018-11-29
SunDegreeOverHorizon,16.223120054606692,2018-11-30
SunDegreeOverHorizon,16.0976542360148,2018-12-01
SunDegreeOverHorizon,15.978819404324085,2018-12-02
